series_id,segment,rfm_score
MABMM301EZA189N,Lost,5.0
MABMM301EZQ189N,Lost,6.0
EA19MABMM301IXOBSAQ,Lost,6.0
MABMM301JPM189S,Champions,13.0
MABMM301JPM657S,Champions,11.0
MABMM301JPA189N,Champions,9.0
MABMM301JPA657S,Champions,9.0
MABMM301JPM189N,Champions,11.0
MABMM301JPQ189N,Loyal,8.0
MABMM301JPQ657S,Loyal,8.0
JPNMABMM301GYSAM,Loyal,9.0
JPNMABMM301GYSAQ,Lost,6.0
JPNMABMM301IXOBSAM,Lost,7.0
JPNMABMM301IXOBSAQ,Lost,6.0
MABMM301CAM189S,Champions,13.0
MABMM301AUM189S,Champions,13.0
MABMM301CAQ189S,Champions,10.0
MABMM301AUA657S,Champions,9.0
MABMM301AUQ657S,Champions,10.0
MABMM301CAA189S,Champions,9.0
MABMM301AUM657S,Champions,11.0
MABMM301CAM189N,Loyal,9.0
AUSMABMM301GYSAM,Loyal,9.0
MABMM301CAQ189N,Lost,6.0
CANMABMM301GYSAQ,Lost,6.0
MABMM301CAM657S,Lost,7.0
CANMABMM301GYSAM,Lost,7.0
CANMABMM301IXOBSAQ,Lost,6.0
MABMM301CAQ657S,Lost,6.0
MABMM301CAA189N,Lost,5.0
CANMABMM301IXOBSAM,Lost,7.0
MABMM301CAA657S,Lost,5.0
AUSMABMM301GYSAQ,Lost,6.0
MABMM301AUQ189N,Lost,6.0
MABMM301AUQ189S,Lost,6.0
MABMM301AUM189N,Lost,7.0
MABMM301AUA189S,Lost,5.0
MABMM301AUA189N,Lost,5.0
AUSMABMM301IXOBSAM,Lost,7.0
AUSMABMM301IXOBSAQ,Lost,6.0
MABMM301INM189S,Champions,13.0
MABMM301INM189N,Champions,13.0
MABMM301INQ657S,Champions,10.0
MABMM301INQ189N,Champions,10.0
MABMM301INA657S,Champions,9.0
MABMM301INA189S,Loyal,7.0
INDMABMM301GYSAM,Loyal,9.0
MABMM301INQ189S,Lost,6.0
MABMM301INA189N,Lost,5.0
MABMM301INM657S,Lost,7.0
INDMABMM301IXOBSAQ,Lost,6.0
INDMABMM301IXOBSAM,Lost,7.0
INDMABMM301GYSAQ,Lost,6.0
MABMM301GBM189S,Champions,13.0
MABMM301GBQ189S,Champions,12.0
M3SL,Champions,13.0
GBRMABMM301GYSAM,Champions,11.0
MABMM301GBM657S,Champions,11.0
MABMM301GBA657S,Loyal,7.0
MABMM301GBQ189N,Lost,6.0
MABMM301GBQ657S,Lost,6.0
MABMM301GBA189S,Lost,5.0
MABMM301GBM189N,Lost,7.0
GBRMABMM301IXOBSAM,Lost,7.0
GBRMABMM301GYSAQ,Lost,6.0
GBRMABMM301IXOBSAQ,Lost,6.0
MABMM301GBA189N,Lost,5.0
M3NS,Champions,11.0
H0M3WM,Champions,12.0
H0M3NWM,Loyal,10.0
MABMM301ZAQ657S,Champions,12.0
MABMM301ZAM189S,Champions,11.0
MABMM301ZAA657S,Loyal,7.0
MABMM301ZAQ189S,Loyal,8.0
MABMM301ZAM657S,Lost,7.0
ZAFMABMM301IXOBSAQ,Lost,6.0
ZAFMABMM301GYSAM,Lost,7.0
ZAFMABMM301GYSAQ,Lost,6.0
MABMM301ZAQ189N,Lost,6.0
MABMM301ZAA189N,Lost,5.0
MABMM301ZAA189S,Lost,5.0
ZAFMABMM301IXOBSAM,Lost,7.0
MABMM301ZAM189N,Lost,7.0
MABMM301CHM189N,Champions,11.0
MABMM301CNA189S,Champions,9.0
MABMM301CNQ189S,Champions,10.0
MABMM301CNM189S,Champions,11.0
MABMM301CHM189S,Champions,11.0
MABMM301CHQ657S,Champions,10.0
MABMM301CNM657S,Loyal,9.0
MABMM301CNQ657S,Lost,6.0
CHNMABMM301IXOBSAM,Lost,7.0
CHNMABMM301GYSAM,Lost,7.0
CHNMABMM301GYSAQ,Lost,6.0
MABMM301CNA657S,Lost,5.0
CHNMABMM301IXOBSAQ,Lost,6.0
MABMM301CHQ189N,Lost,6.0
CHEMABMM301GYSAM,Lost,7.0
MABMM301CHM657S,Lost,7.0
MABMM301CHA189N,Lost,5.0
CHEMABMM301GYSAQ,Lost,6.0
CHEMABMM301IXOBSAM,Lost,7.0
CHEMABMM301IXOBSAQ,Lost,6.0
MABMM301RUM189S,Champions,13.0
OECDMABMM301GYSAM,Champions,11.0
OECDMABMM301IXOBSAM,Champions,11.0
OECDMABMM301GPSAM,Champions,11.0
MABMM301RUA189S,Loyal,7.0
MABMM301RUA657S,Loyal,7.0
OECDMABMM301GYSAQ,Loyal,8.0
MABMM301RUQ189S,Lost,6.0
MABMM301RUM189N,Lost,7.0
MABMM301RUA189N,Lost,5.0
RUSMABMM301GYSAM,Lost,7.0
MABMM301RUQ189N,Lost,6.0
RUSMABMM301GYSAQ,Lost,6.0
MABMM301RUM657S,Lost,7.0
MABMM301RUQ657S,Lost,6.0
RUSMABMM301IXOBSAM,Lost,7.0
RUSMABMM301IXOBSAQ,Lost,6.0
OECDMABMM301GPSAQ,Lost,6.0
OECDMABMM301IXOBSAQ,Lost,6.0
MABMM301SEA189S,Champions,9.0
MABMM301SEM189S,Champions,11.0
MABMM301SEQ189S,Loyal,8.0
MABMM301SEM189N,Loyal,9.0
SWEMABMM301GYSAM,Lost,7.0
MABMM301SEQ189N,Lost,6.0
MABMM301SEM657S,Lost,7.0
MABMM301SEA657S,Lost,5.0
SWEMABMM301IXOBSAM,Lost,7.0
MABMM301SEA189N,Lost,5.0
SWEMABMM301IXOBSAQ,Lost,6.0
SWEMABMM301GYSAQ,Lost,6.0
MABMM301SEQ657S,Lost,6.0
MABMM301NZM189N,Champions,11.0
MABMM301NZM189S,Champions,11.0
MABMM301NZA189S,Loyal,7.0
MABMM301NZQ657S,Lost,6.0
MABMM301NZM657S,Lost,7.0
NZLMABMM301IXOBSAQ,Lost,6.0
MABMM301NZQ189N,Lost,6.0
MABMM301NZQ189S,Lost,6.0
NZLMABMM301GYSAM,Lost,7.0
MABMM301NZA657S,Lost,5.0
NZLMABMM301GYSAQ,Lost,6.0
NZLMABMM301IXOBSAM,Lost,7.0
MABMM301NZA189N,Lost,5.0
H0M3M2WM,Champions,12.0
MABMM301TRM189S,Champions,11.0
MABMM301HUQ189S,Champions,10.0
MABMM301HUQ657S,Champions,10.0
MABMM301TRM189N,Loyal,9.0
MABMM301TRA189N,Loyal,7.0
MABMM301HUM189S,Loyal,9.0
MABMM301HUM657S,Loyal,9.0
MABMM301HUM189N,Loyal,9.0
MABMM301TRA189S,Lost,5.0
TURMABMM301IXOBSAM,Lost,7.0
MABMM301TRM657S,Lost,7.0
MABMM301TRQ657S,Lost,6.0
MABMM301TRQ189N,Lost,6.0
MABMM301TRQ189S,Lost,6.0
TURMABMM301IXOBSAQ,Lost,6.0
TURMABMM301GYSAM,Lost,7.0
TURMABMM301GYSAQ,Lost,6.0
MABMM301TRA657S,Lost,5.0
H0M3M2M,Lost,7.0
H0M3M2NM,Lost,7.0
H0M3M2NWM,Lost,8.0
HUNMABMM301GYSAM,Lost,7.0
MABMM301HUA189S,Lost,5.0
MABMM301HUA657S,Lost,5.0
MABMM301HUQ189N,Lost,6.0
HUNMABMM301GYSAQ,Lost,6.0
MABMM301HUA189N,Lost,5.0
HUNMABMM301IXOBSAM,Lost,7.0
HUNMABMM301IXOBSAQ,Lost,6.0
MABMM301MXM189S,Champions,11.0
MABMM301PLA189S,Champions,9.0
MABMM301BRM189S,Champions,11.0
MABMM301PLQ189S,Loyal,8.0
MABMM301PLM189S,Loyal,9.0
MABMM301BRQ189S,Loyal,8.0
POLMABMM301IXOBSAM,Lost,7.0
MABMM301PLQ189N,Lost,6.0
MABMM301PLM189N,Lost,7.0
MABMM301PLQ657S,Lost,6.0
MABMM301PLA657S,Lost,5.0
MABMM301PLM657S,Lost,7.0
POLMABMM301GYSAM,Lost,7.0
POLMABMM301GYSAQ,Lost,6.0
MABMM301PLA189N,Lost,5.0
POLMABMM301IXOBSAQ,Lost,6.0
MABMM301MXA189S,Lost,5.0
MABMM301MXM189N,Lost,7.0
MABMM301MXQ189S,Lost,6.0
MABMM301MXQ189N,Lost,6.0
MABMM301MXA189N,Lost,5.0
MABMM301MXM657S,Lost,7.0
MEXMABMM301GYSAQ,Lost,6.0
MABMM301MXQ657S,Lost,6.0
MEXMABMM301GYSAM,Lost,7.0
MEXMABMM301IXOBSAQ,Lost,6.0
MABMM301MXA657S,Lost,5.0
MEXMABMM301IXOBSAM,Lost,7.0
BRAMABMM301IXOBSAQ,Lost,6.0
MABMM301BRA189S,Lost,5.0
MABMM301BRM189N,Lost,7.0
MABMM301BRA657S,Lost,5.0
MABMM301BRQ189N,Lost,6.0
MABMM301BRM657S,Lost,7.0
BRAMABMM301GYSAQ,Lost,6.0
MABMM301BRA189N,Lost,5.0
BRAMABMM301IXOBSAM,Lost,7.0
MABMM301BRQ657S,Lost,6.0
BRAMABMM301GYSAM,Lost,7.0
MABMM301NOM189S,Champions,11.0
MABMM301KRQ189S,Champions,10.0
MABMM301KRM189S,Champions,11.0
NORMABMM301GYSAM,Loyal,9.0
MABMM301KRA657S,Lost,5.0
MABMM301KRA189N,Lost,5.0
KORMABMM301GYSAQ,Lost,6.0
MABMM301KRA189S,Lost,5.0
MABMM301KRM657S,Lost,7.0
MABMM301KRQ189N,Lost,6.0
MABMM301KRQ657S,Lost,6.0
MABMM301KRM189N,Lost,7.0
KORMABMM301IXOBSAQ,Lost,6.0
KORMABMM301IXOBSAM,Lost,7.0
KORMABMM301GYSAM,Lost,7.0
MABMM301NOQ189S,Lost,6.0
NORMABMM301GYSAQ,Lost,6.0
MABMM301NOA189S,Lost,5.0
NORMABMM301IXOBSAM,Lost,7.0
MABMM301NOQ657S,Lost,6.0
MABMM301NOM657S,Lost,7.0
MABMM301NOA657S,Lost,5.0
NORMABMM301IXOBSAQ,Lost,4.0
MYAGM3INM189N,Champions,11.0
MYAGM3ZAM189S,Champions,11.0
MYAGM3JPM189N,Champions,11.0
MYAGM3EZM196N,Champions,11.0
MYAGM3JPM189S,Champions,11.0
MYAGM3DEM189S,Champions,11.0
MYAGM3EZQ196N,Loyal,8.0
COLMABMM301STSAM,Champions,11.0
MYAGM3ZAM189N,Lost,7.0
MABMM301IDM189S,Champions,11.0
MABMM301IDM657S,Loyal,9.0
MABMM301IDA189S,Loyal,7.0
COLMABMM301STSAQ,Loyal,8.0
MABMM301IDA657S,Lost,5.0
IDNMABMM301GYSAM,Lost,7.0
IDNMABMM301GYSAQ,Lost,6.0
MABMM301IDQ189S,Lost,6.0
MABMM301IDQ657S,Lost,6.0
IDNMABMM301IXOBSAQ,Lost,6.0
IDNMABMM301IXOBSAM,Lost,7.0
COLMABMM301GPSAQ,Lost,6.0
COLMABMM301IXOBSAQ,Lost,6.0
COLMABMM301IXOBSAM,Lost,7.0
COLMABMM301GPSAM,Lost,7.0
M2V,Champions,12.0
MYAGM3ARM189N,Champions,11.0
MYAGM3AUM189S,Champions,11.0
MYAGM3FRM189S,Champions,11.0
MABMM301ILM189S,Champions,11.0
MYAGM3AUM189N,Lost,7.0
MABMM301CZM189S,Champions,11.0
MABMM301CZQ189S,Loyal,8.0
MABMM301DKM189S,Loyal,9.0
MYAGM3FRM189N,Lost,7.0
MABMM301ILQ189S,Lost,6.0
MABMM301ILM657S,Lost,7.0
ISRMABMM301GYSAM,Lost,7.0
ISRMABMM301IXOBSAM,Lost,7.0
MABMM301ILM189N,Lost,7.0
ISRMABMM301IXOBSAQ,Lost,6.0
CZEMABMM301IXOBSAM,Lost,7.0
MABMM301CZA189S,Lost,5.0
MABMM301CZQ657S,Lost,6.0
CZEMABMM301GYSAM,Lost,7.0
CZEMABMM301GYSAQ,Lost,6.0
CZEMABMM301IXOBSAQ,Lost,6.0
MABMM301CZM657S,Lost,7.0
MABMM301CZA657S,Lost,5.0
MABMM301DKA657S,Lost,5.0
MABMM301DKQ189N,Lost,6.0
MABMM301DKA189S,Lost,5.0
MABMM301DKM189N,Lost,7.0
MABMM301DKA189N,Lost,5.0
DNKMABMM301GYSAM,Lost,7.0
MABMM301DKQ189S,Lost,6.0
MABMM301DKM657S,Lost,7.0
MABMM301DKQ657S,Lost,6.0
DNKMABMM301IXOBSAM,Lost,7.0
DNKMABMM301IXOBSAQ,Lost,6.0
DNKMABMM301GYSAQ,Lost,6.0
H0MMFINWM,Champions,12.0
OECDEMABMM301GYSAM,Loyal,9.0
H0MMFINNM,Lost,7.0
H0MMFINNWM,Lost,8.0
H0MMFINM,Lost,7.0
OECDEMABMM301GPSAQ,Lost,6.0
OECDEMABMM301GPSAM,Lost,7.0
OECDEMABMM301GYSAQ,Lost,6.0
OECDEMABMM301IXOBSAQ,Lost,6.0
OECDEMABMM301IXOBSAM,Lost,7.0
MYAGM3SAM189N,Champions,11.0
MYAGM3USM052N,Champions,11.0
MABMM301CLM189S,Lost,7.0
MABMM301CLQ189S,Lost,6.0
MABMM301CLM189N,Lost,7.0
MABMM301CLQ657S,Lost,6.0
MABMM301CLA189S,Lost,5.0
CHLMABMM301GYSAM,Lost,7.0
MABMM301CLQ189N,Lost,6.0
MABMM301CLA189N,Lost,5.0
MABMM301CLA657S,Lost,5.0
CHLMABMM301IXOBSAQ,Lost,6.0
CHLMABMM301GYSAQ,Lost,6.0
MABMM301CLM657S,Lost,7.0
CHLMABMM301IXOBSAM,Lost,7.0
MABMM301ISM189S,Lost,7.0
MABMM301ISQ189S,Lost,6.0
MABMM301ISA657S,Lost,5.0
MABMM301ISA189N,Lost,5.0
MABMM301ISM657S,Lost,7.0
MABMM301ISQ657S,Lost,6.0
ISLMABMM301IXOBSAQ,Lost,6.0
ISLMABMM301GYSAQ,Lost,6.0
MABMM301ISQ189N,Lost,6.0
MABMM301ISM189N,Lost,7.0
ISLMABMM301GYSAM,Lost,7.0
ISLMABMM301IXOBSAM,Lost,7.0
MYAGM3TRM189N,Loyal,9.0
MYAGM3BRM189N,Loyal,9.0
MAM3A4CAM189N,Loyal,9.0
MABMM301JPQ189S,Loyal,8.0
MSIM3P,Loyal,9.0
MSIM3A,Loyal,9.0
MABMM301JPA189S,Lost,5.0
CRIMABMM301STSAM,Lost,7.0
CRIMABMM301STSAQ,Lost,6.0
CRIMABMM301IXOBSAQ,Lost,6.0
CRIMABMM301IXOBSAM,Lost,7.0
MYAGM3PLM189N,Lost,7.0
MYAGM3MXM189N,Lost,7.0
MABMM303AUM189S,Lost,7.0
MABMM303AUQ189S,Lost,6.0
MABMM303AUA189S,Lost,5.0
MAM3A2DEM189S,Lost,7.0
MYAGM3ESM189N,Lost,7.0
MABMM301CHA189S,Lost,5.0
MABMM301CHQ189S,Lost,6.0
MAM3A4ARM189N,Lost,7.0
MYAGM3USM052S,Lost,7.0
MABMM301EEA189N,Lost,5.0
MABMM301EEM189N,Lost,7.0
MABMM301EEA657S,Lost,5.0
MABMM301EEQ189N,Lost,6.0
MABMM301EEM657S,Lost,7.0
MABMM301EEQ657S,Lost,6.0
MAM3A3CAM189N,Lost,7.0
MAM3A4RUM189N,Lost,7.0
MABMM301ILQ189N,Lost,6.0
MABMM301ILA189S,Lost,5.0
MABMM301ILA657S,Lost,5.0
MABMM301ILA189N,Lost,5.0
MABMM301ISA189S,Lost,5.0
MABMM301ILQ657S,Lost,4.0
MABMM302CZM189N,Lost,7.0
MABMM302CZA189N,Lost,5.0
MABMM302CZA189S,Lost,5.0
MABMM302CZQ189S,Lost,6.0
MABMM302CZM189S,Lost,5.0
MABMM302CZQ189N,Lost,4.0
DGORDER,Champions,13.0
UMDMNO,Champions,13.0
NEWORDER,Champions,13.0
UNXANO,Champions,13.0
M1V,Champions,12.0
AMTMNO,Champions,13.0
UMTMNO,Champions,13.0
OCM3P,Loyal,9.0
OCM3A,Lost,7.0
A34SNO,Champions,13.0
AMVPNO,Champions,13.0
ACOGNO,Champions,13.0
U34SNO,Champions,11.0
UCOGNO,Champions,13.0
UMVPNO,Champions,11.0
ADXTNO,Champions,13.0
UDXTNO,Champions,11.0
CROASMIDTIER,Champions,13.0
A35SNO,Champions,13.0
A33SNO,Champions,13.0
ACDGNO,Champions,13.0
A33CNO,Champions,13.0
AMTMVS,Champions,13.0
U33SNO,Champions,11.0
U35SNO,Champions,11.0
UMTMVS,Champions,13.0
U33CNO,Champions,11.0
UCDGNO,Champions,11.0
ADXDNO,Champions,13.0
A31ANO,Champions,13.0
UDXDNO,Champions,11.0
ATCGNO,Champions,13.0
U31ANO,Loyal,9.0
AITINO,Champions,13.0
UTCGNO,Champions,11.0
AMTMTI,Champions,13.0
UITINO,Loyal,9.0
UMTMTI,Champions,11.0
ANDENO,Champions,13.0
UNDENO,Champions,11.0
A32SNO,Champions,13.0
ANAPNO,Champions,13.0
U32SNO,Champions,11.0
UNAPNO,Champions,11.0
A33HNO,Champions,13.0
ANXAVS,Champions,13.0
A37SNO,Champions,13.0
UNXAVS,Champions,11.0
U37SNO,Champions,11.0
U33HNO,Champions,11.0
A36SNO,Champions,13.0
A33ENO,Champions,13.0
U33ENO,Champions,11.0
U36SNO,Champions,11.0
ADAPNO,Champions,13.0
A34SVS,Champions,13.0
A35BNO,Champions,13.0
ADEFNO,Champions,13.0
U35BNO,Champions,11.0
UDEFNO,Champions,11.0
U34SVS,Champions,11.0
UDAPNO,Loyal,9.0
ACMSNO,Champions,13.0
A34HNO,Champions,13.0
A35CNO,Champions,13.0
MZMV,Champions,12.0
U35CNO,Champions,11.0
U34HNO,Champions,11.0
UCMSNO,Champions,11.0
A33ATI,Champions,13.0
A33DNO,Champions,13.0
U33DNO,Champions,11.0
U33ATI,Champions,11.0
A31SNO,Champions,13.0
ATGPNO,Champions,13.0
AMTUNO,Champions,13.0
U31SNO,Loyal,9.0
UTGPNO,Loyal,9.0
UMTUNO,Loyal,9.0
AMVPTI,Champions,13.0
AMTMUO,Champions,13.0
A33MNO,Champions,13.0
AMDMVS,Champions,13.0
U33MNO,Champions,11.0
UMDMVS,Champions,11.0
UMVPTI,Loyal,9.0
UMTMUO,Lost,7.0
A36ZNO,Champions,13.0
AANMNO,Champions,13.0
AMNMNO,Champions,13.0
A36CVS,Champions,13.0
A33CVS,Champions,13.0
U33CVS,Champions,11.0
U36CVS,Champions,11.0
UMNMNO,Champions,11.0
U36ZNO,Loyal,9.0
UANMNO,Lost,7.0
A34ANO,Champions,13.0
AMDMTI,Champions,13.0
A33INO,Champions,13.0
U33AVS,Champions,13.0
A33AVS,Champions,11.0
UMDMTI,Champions,11.0
U33INO,Champions,11.0
U34ANO,Lost,7.0
A33HVS,Champions,13.0
U31ATI,Champions,13.0
A31ATI,Champions,11.0
U33HVS,Champions,11.0
A34XNO,Champions,13.0
ACRPNO,Champions,13.0
AMXTNO,Champions,13.0
AMXDNO,Champions,13.0
CROASTIER0,Champions,13.0
UMXTNO,Loyal,9.0
U34XNO,Lost,7.0
UCRPNO,Lost,7.0
UMXDNO,Lost,7.0
A35ANO,Champions,13.0
AODGNO,Champions,13.0
U33CTI,Champions,11.0
A33CTI,Champions,11.0
UODGNO,Loyal,9.0
U35ANO,Lost,7.0
A22ATI,Champions,13.0
A34KNO,Champions,13.0
AMDMUO,Champions,13.0
U25BVS,Champions,11.0
U25CVS,Champions,11.0
A25BVS,Champions,11.0
A25CVS,Champions,11.0
U34KNO,Loyal,9.0
U22ATI,Lost,7.0
UMDMUO,Lost,7.0
AMTMIS,Champions,13.0
A34STI,Champions,13.0
A25ATI,Champions,13.0
ATCGVS,Champions,13.0
A35BVS,Champions,11.0
U35BVS,Champions,11.0
U34STI,Champions,11.0
UMTMIS,Loyal,9.0
U25ATI,Loyal,9.0
UTCGVS,Lost,7.0
A36CTI,Champions,13.0
A33HTI,Champions,11.0
A36ATI,Champions,11.0
A21SVS,Champions,11.0
U21SVS,Champions,11.0
U33HTI,Champions,11.0
CROASTIER1,Champions,13.0
U36CTI,Loyal,9.0
U36ATI,Loyal,9.0
ACMSTI,Champions,11.0
A33GNO,Champions,11.0
ACOGTI,Champions,11.0
AITITI,Champions,11.0
UCMSTI,Loyal,9.0
UITITI,Loyal,9.0
U33GNO,Lost,7.0
UCOGTI,Lost,7.0
A34DNO,Champions,11.0
A22AVS,Champions,11.0
A33EVS,Champions,11.0
ANAPVS,Champions,11.0
A35BTI,Champions,11.0
A26SVS,Champions,11.0
A32SVS,Champions,11.0
A25SVS,Champions,11.0
AANMTI,Champions,11.0
UMVPVS,Champions,11.0
A25BTI,Champions,11.0
UANMTI,Champions,11.0
AMVPVS,Champions,11.0
U25BTI,Champions,11.0
U32SVS,Champions,11.0
U34DNO,Loyal,9.0
U33EVS,Loyal,9.0
UNAPVS,Loyal,9.0
U35BTI,Loyal,9.0
U26SVS,Loyal,9.0
U25SVS,Loyal,9.0
U22AVS,Lost,7.0
ANXAUO,Champions,11.0
A36AVS,Champions,11.0
AITIVS,Champions,11.0
A25CTI,Champions,11.0
A35AVS,Champions,11.0
A33HUO,Champions,11.0
ADXTVS,Champions,11.0
A22BVS,Champions,11.0
A34SIS,Champions,11.0
A34HTI,Champions,11.0
UMTMFI,Champions,11.0
AMTMFI,Champions,11.0
U34HTI,Champions,11.0
U34SIS,Loyal,9.0
U35AVS,Loyal,9.0
U33HUO,Loyal,9.0
U22BVS,Loyal,9.0
UNXAUO,Lost,7.0
U36AVS,Lost,7.0
UITIVS,Lost,7.0
U25CTI,Lost,7.0
UDXTVS,Lost,7.0
CRTINDEXTIER1,Champions,13.0
ACMSVS,Champions,11.0
A21SFI,Champions,11.0
A36ZTI,Champions,11.0
UMDMIS,Champions,11.0
A35DVS,Champions,11.0
ANDEVS,Champions,11.0
A35SVS,Champions,11.0
ADXDVS,Champions,11.0
ADAPVS,Champions,11.0
A25AVS,Champions,11.0
ADEFVS,Champions,11.0
A33MVS,Champions,11.0
U33MVS,Champions,11.0
U25AVS,Champions,11.0
AMDMIS,Loyal,9.0
U35DVS,Loyal,9.0
UDEFVS,Loyal,9.0
UNDEVS,Loyal,9.0
UCMSVS,Lost,7.0
U21SFI,Lost,7.0
U36ZTI,Lost,7.0
U35SVS,Lost,7.0
UDXDVS,Lost,7.0
UDAPVS,Lost,7.0
A33DTI,Champions,11.0
A31AVS,Champions,11.0
A15STI,Champions,11.0
A11CTI,Champions,11.0
U23SIS,Champions,11.0
A22BTI,Champions,11.0
U37SVS,Champions,11.0
A23SVS,Champions,11.0
A11SVS,Champions,11.0
A35DTI,Champions,11.0
ATGPVS,Champions,11.0
A24SIS,Champions,11.0
A12AVS,Champions,11.0
A33MTI,Champions,11.0
A11STI,Champions,11.0
A24ATI,Champions,11.0
A33CUO,Champions,11.0
A25SIS,Champions,11.0
U23SVS,Champions,11.0
A36BVS,Champions,11.0
ANXATI,Champions,11.0
A36SVS,Champions,11.0
A26STI,Champions,11.0
A37SVS,Loyal,9.0
U31AVS,Loyal,9.0
U11SVS,Loyal,9.0
U35DTI,Loyal,9.0
UTGPVS,Loyal,9.0
U24SIS,Loyal,9.0
U36BVS,Loyal,9.0
U12AVS,Loyal,9.0
U33MTI,Loyal,9.0
UNXATI,Loyal,9.0
U36SVS,Loyal,9.0
U26STI,Loyal,9.0
U33DTI,Lost,7.0
U15STI,Lost,7.0
U11CTI,Lost,7.0
A23SIS,Lost,7.0
U11STI,Lost,7.0
U24ATI,Lost,7.0
U22BTI,Lost,7.0
U33CUO,Lost,7.0
U25SIS,Lost,7.0
CROASTIER3,Champions,13.0
ANAPUO,Champions,11.0
ABTPNO,Champions,11.0
ADXDTI,Champions,11.0
A35CTI,Champions,11.0
A36ZVS,Champions,11.0
A36ZUO,Champions,11.0
A33MUO,Champions,11.0
ADAPTI,Champions,11.0
A33SVS,Champions,11.0
A36BTI,Champions,11.0
A31CNO,Champions,11.0
U33MUO,Loyal,9.0
UDAPTI,Loyal,9.0
UMTMMI,Loyal,9.0
AMTMMI,Loyal,9.0
U33DVS,Loyal,9.0
A33DVS,Loyal,9.0
UNAPUO,Lost,7.0
UBTPNO,Lost,7.0
UDXDTI,Lost,7.0
U35CTI,Lost,7.0
U33SVS,Lost,7.0
U36ZVS,Lost,7.0
U36ZUO,Lost,7.0
U36BTI,Lost,7.0
U31CNO,Lost,7.0
A33STI,Champions,11.0
A31SVS,Champions,11.0
ADXTTI,Champions,11.0
A34ENO,Champions,11.0
A21STI,Champions,11.0
A34JNO,Champions,11.0
A31SIS,Champions,11.0
A31AUO,Champions,11.0
A25SFI,Champions,11.0
A34GVS,Champions,11.0
ATGPTI,Champions,11.0
A35STI,Champions,11.0
A12SIS,Champions,11.0
AMVPUO,Champions,11.0
ADEFUO,Champions,11.0
AMDMUS,Champions,11.0
A34HVS,Champions,11.0
AMNMTI,Champions,11.0
A11SMI,Champions,11.0
ATGPUO,Champions,11.0
AANMVS,Champions,11.0
AMXDTI,Champions,11.0
A33SUO,Champions,11.0
A34JTI,Champions,11.0
A35SFI,Champions,11.0
ACRPTI,Champions,11.0
AMXTUO,Champions,11.0
A33SFI,Champions,11.0
UMNMVS,Loyal,9.0
AMNMVS,Loyal,9.0
UMTMUS,Loyal,9.0
AMTMUS,Loyal,9.0
U33ETI,Loyal,9.0
A14STI,Loyal,9.0
U14STI,Loyal,9.0
ACDGVS,Loyal,9.0
UCDGVS,Loyal,9.0
A35SUO,Loyal,9.0
ACMSUO,Loyal,9.0
A35CVS,Loyal,9.0
A26SMI,Loyal,9.0
U26SMI,Loyal,9.0
ACRPVS,Loyal,9.0
ADXTUO,Loyal,9.0
UDXTUO,Loyal,9.0
A34XVS,Loyal,9.0
A34KVS,Loyal,9.0
A34SUO,Loyal,9.0
A34CVS,Loyal,9.0
A34EVS,Loyal,9.0
U35BUO,Loyal,9.0
A25STI,Loyal,9.0
U32SMI,Loyal,9.0
ABTPVS,Loyal,9.0
U24AVS,Loyal,9.0
A26SIS,Loyal,9.0
U26SIS,Loyal,9.0
ADEFTI,Loyal,9.0
A31SMI,Loyal,9.0
U31SMI,Loyal,9.0
ANAPTI,Loyal,9.0
U33STI,Lost,7.0
A33ETI,Lost,7.0
U31SVS,Lost,7.0
UDXTTI,Lost,7.0
U34ENO,Lost,7.0
U21STI,Lost,7.0
U34JNO,Lost,7.0
U31SIS,Lost,7.0
U31AUO,Lost,7.0
U25SFI,Lost,7.0
U35SUO,Lost,7.0
U34GVS,Lost,7.0
UTGPTI,Lost,7.0
U35STI,Lost,7.0
UCMSUO,Lost,7.0
U35CVS,Lost,7.0
U12SIS,Lost,7.0
UMVPUO,Lost,7.0
UDEFUO,Lost,7.0
UMDMUS,Lost,7.0
U34HVS,Lost,7.0
UMNMTI,Lost,7.0
U11SMI,Lost,7.0
UTGPUO,Lost,7.0
UANMVS,Lost,7.0
UMXDTI,Lost,7.0
U33SUO,Lost,7.0
UCRPVS,Lost,7.0
U34JTI,Lost,7.0
U35SFI,Lost,7.0
U34XVS,Lost,7.0
U34KVS,Lost,7.0
UCRPTI,Lost,7.0
U34SUO,Lost,7.0
UMXTUO,Lost,7.0
U34CVS,Lost,7.0
U34EVS,Lost,7.0
A35BUO,Lost,7.0
U25STI,Lost,7.0
A32SMI,Lost,7.0
UBTPVS,Lost,7.0
A24AVS,Lost,7.0
UDEFTI,Lost,7.0
U33SFI,Lost,7.0
UNAPTI,Lost,7.0
DDOI07USA648NWDB,Champions,11.0
A33EUO,Loyal,9.0
A32STI,Loyal,9.0
A11CVS,Loyal,9.0
A33SIS,Loyal,9.0
A31STI,Loyal,9.0
ANDEUO,Loyal,9.0
A34JVS,Loyal,9.0
UCDGTI,Loyal,9.0
AMDMFI,Loyal,9.0
A34XTI,Loyal,9.0
A34BVS,Loyal,9.0
U21SMI,Loyal,9.0
A34DVS,Loyal,9.0
AMTMWI,Loyal,9.0
A35ATI,Loyal,9.0
A23SMI,Loyal,9.0
A15SVS,Loyal,9.0
